median_income,percent_college,percent_lunch,percent_married,rate_unemployment,school_level,school_type,state,year,zip_code,average_act
90000.0,0.961428571428571,0.647651006711409,1.0,0.0374687760199834,High,Regular School,PA,2016-2017,19106,16.2942612942613
54063.0,0.623391158365976,0.284722222222222,0.578008915304606,0.054002541296061,High,Regular School,IL,2016-2017,61046,20.6
38445.0,0.632452830188679,0.120496160661548,0.289719626168224,0.0621722846441948,High,Regular School,PA,2016-2017,19468,23.6691086691087
56806.0,0.462210095497954,0.280163599182004,0.736477987421384,0.105686387133831,High,Regular School,OH,2016-2017,43334,21.0
50385.0,0.626980534178361,0.218961625282167,0.518018018018018,0.0803571428571429,High,Regular School,WA,2016-2017,98512,22.8388278388278
18194.0,0.355018587360595,0.656862745098039,0.362126245847176,0.163682864450128,High,Regular School,TX,2016-2017,75203,19.6642246642247
30254.0,0.419868063639891,0.415730337078652,0.251908396946565,0.0933713471133286,High,Regular School,LA,2016-2017,70433,19.7
58648.0,0.519480519480519,0.317647058823529,0.739130434782609,0.125428711415973,High,Regular School,OH,2016-2017,44312,20.0
31934.0,0.533711405166982,0.569156626506024,0.846036585365854,0.117365710080942,High,Regular School,FL,2016-2017,33305,21.3003663003663
47979.0,0.538210320052253,0.299539170506912,0.627240143369176,0.147907647907648,High,Regular School,MI,2016-2017,49781,19.7
85156.0,0.846223021582734,0.135972461273666,0.888252148997135,0.0711206896551724,High,Regular School,MA,2016-2017,1267,24.3284493284493
52067.0,0.753095975232198,0.322930800542741,0.765395894428152,0.0959677419354839,High,Regular School,PA,2016-2017,16365,22.2771672771673
26598.0,0.533703961084086,0.555618615209989,0.317985611510791,0.311148086522463,High,Regular School,IL,2016-2017,60426,16.5
56929.0,0.746965098634294,0.185414091470952,0.483617300131062,0.0428626100267891,High,Regular School,NC,2016-2017,27948,22.5213675213675
30293.0,0.336334405144695,0.432448036951501,0.506201550387597,0.107705053852527,High,Regular School,TX,2016-2017,77320,20.8852258852259
71296.0,0.853110773899848,0.24954128440367,0.757442116868798,0.0568769389865564,High,Regular School,WA,2016-2017,98026,22.960927960928
68769.0,0.880808950086059,0.309278350515464,0.654639175257732,0.0404411764705882,High,Regular School,KY,2016-2017,40205,22.3
100764.0,0.927523727351165,0.657174762702401,0.947136563876652,0.0371009490940466,High,Regular School,TN,2016-2017,37220,18.0
46030.0,0.547182175622543,0.110304789550073,0.662666666666667,0.0612244897959184,High,Regular School,WI,2016-2017,54136,22.8
36816.0,0.492799279927993,0.45750452079566,0.812177502579979,0.108421583459405,High,Regular School,TN,2016-2017,37033,18.5
39018.0,0.483221476510067,0.448739495798319,0.656742556917688,0.0555555555555556,High,Regular School,TX,2016-2017,75785,22.7167277167277
44375.0,0.31294964028777,0.701694915254237,0.277551020408163,0.141335227272727,High,Regular School,NY,2016-2017,11203,15.3174603174603
38036.0,0.5230044345898,0.372216330858961,0.829338446788111,0.0691651432053626,High,Regular School,IL,2016-2017,60707,20.0
44601.0,0.534851811196487,0.644,0.522641509433962,0.109607577807848,High,Regular School,NY,2016-2017,10462,17.3443223443223
39327.0,0.498192148760331,0.595375722543353,0.555625392834695,0.0840938722294654,High,Regular School,NC,2016-2017,28580,17.8571428571429
70408.47556414784,1.0,0.422712933753943,0.3812257156654102,0.37308533916849,High,Regular School,MI,2016-2017,49307,20.7
28015.0,0.472695584817971,0.764423076923077,0.258130918073281,0.169593345656192,High,Regular School,NY,2016-2017,10458,16.4652014652015
21130.0,0.67861482381531,0.523338048090523,0.427751196172249,0.0973496432212028,High,Regular School,MO,2016-2017,65807,21.1
55921.0,0.491329479768786,0.453105968331303,0.799616490891659,0.0868167202572347,High,Regular School,FL,2016-2017,34205,20.8852258852259
38613.0,0.425172678434382,0.290378006872852,0.560621761658031,0.148858447488584,High,Regular School,IN,2016-2017,47025,20.1184371184371
96191.0,0.853310255300736,0.142951035162668,0.754072924747867,0.043970396168916,High,Regular School,TX,2016-2017,75070,23.6202686202686
108736.0,0.922141119221411,0.718884120171674,0.901743264659271,0.0418704754451184,High,Regular School,NY,2016-2017,10021,17.4420024420024
66382.0,0.551543007222587,0.183324130314743,0.652439024390244,0.0854971500949968,High,Regular School,PA,2016-2017,19390,22.6923076923077
28793.0,0.382233088834556,0.729177057356608,0.461038961038961,0.107948969578018,High,Regular School,NJ,2016-2017,8401,18.7362637362637
85373.0,0.885757806549886,0.540017590149516,0.982774252039891,0.0132990132990133,High,Regular School,GA,2016-2017,31210,19.6153846153846
62500.0,0.601503759398496,0.337455830388693,0.732824427480916,0.0507343124165554,High,Regular School,OH,2016-2017,45502,22.0
49013.0,0.753290394847382,0.270796460176991,0.379430159833218,0.0502525923956395,High,Regular School,TX,2016-2017,78249,22.5213675213675
31172.0,0.359879032258065,0.747368421052632,0.36608557844691,0.0974534769833497,High,Regular School,NJ,2016-2017,7208,17.2222222222222
35333.0,0.53447827218319,0.74247491638796,0.533227006911217,0.0727403673028448,High,Regular School,TN,2016-2017,38343,15.9
157109.0,0.955642530984997,0.0426327599102468,0.784667418263811,0.035548686244204,High,Regular School,MI,2016-2017,48009,25.0
50784.0,0.60401814646792,0.224732461355529,0.714893617021277,0.0671009771986971,High,Regular School,WI,2016-2017,53578,23.7
70594.0,0.640184520758585,0.379737045630317,0.702734839476813,0.0440944881889764,High,Regular School,WA,2016-2017,98058,20.7142857142857
88684.0,0.6775,0.302980132450331,0.758589511754069,0.0651959170233783,High,Regular School,IL,2016-2017,60188,21.6
34194.0,0.586501901140684,0.292113859076062,0.379003558718861,0.14595452141724,High,Regular School,NC,2016-2017,28387,21.9352869352869
73550.0,0.660550458715596,0.150943396226415,0.875,0.0645385149201943,High,Regular School,MA,2016-2017,1501,21.7399267399267
36349.0,0.582654978083907,0.224472573839662,0.600280504908836,0.0564064251027269,High,Regular School,IN,2016-2017,46793,21.6056166056166
41250.0,0.53239608801956,0.995753715498938,0.67817896389325,0.0508209538702111,High,Regular School,OH,2016-2017,44483,18.0
40694.0,0.603174603174603,0.538720538720539,0.342715231788079,0.236725663716814,High,Regular School,MI,2016-2017,48532,17.6
51446.0,0.532794249775382,0.291798107255521,0.672514619883041,0.0979754157628344,High,Regular School,GA,2016-2017,30165,22.0573870573871
39696.0,0.497287522603978,0.65821325648415,0.496744186046512,0.138953942232631,High,Regular School,FL,2016-2017,33584,17.026862026862
75116.0,0.842468908337172,0.12280701754386,0.71957671957672,0.01904296875,High,Regular School,PA,2016-2017,19046,24.035409035409
30522.0,0.635341726618705,0.463456577815993,0.349827387802071,0.162439024390244,High,Regular School,NC,2016-2017,27215,19.981684981685
41029.0,0.512715712988193,0.375878220140515,0.432921027592769,0.0431722196152041,High,Regular School,OH,2016-2017,43821,22.0
31824.0,0.427781617138908,0.463519313304721,0.71815107102593,0.125368731563422,High,Regular School,OH,2016-2017,44833,22.0
37788.0,0.550549450549451,0.417565485362096,0.478500551267916,0.0995589161940769,High,Regular School,MO,2016-2017,65020,21.8
19798.0,0.29933110367893,0.635206786850477,0.235714285714286,0.150462962962963,High,Regular School,NC,2016-2017,27537,18.1013431013431
65423.0,0.683707317073171,0.357744107744108,0.83622279601623,0.093497662558436,High,Regular School,GA,2016-2017,30135,19.3467643467643
38117.0,0.536430566133536,0.38276299112801,0.651737451737452,0.0899308224442736,High,Regular School,NC,2016-2017,28711,21.6422466422466
37500.0,0.355466514024041,0.377906976744186,0.764604810996564,0.0490856592877767,High,Regular School,MO,2016-2017,65652,22.8
48583.0,0.66813880126183,0.500821018062397,0.663385826771654,0.0906474820143885,High,Regular School,MI,2016-2017,48080,18.4
54015.0,0.640060240963855,0.262641138929799,0.834401709401709,0.0770135214579659,High,Regular School,DE,2016-2017,19934,18.2454212454212
51969.0,0.678340517241379,0.175732217573222,0.679856115107914,0.0726832222895215,High,Regular School,FL,2016-2017,33710,24.4993894993895
30709.0,0.414680050188206,0.698727015558699,0.550598476605005,0.113167259786477,High,Regular School,OH,2016-2017,43227,16.0
45743.0,0.564609053497942,0.520900321543408,0.740740740740741,0.0990187332738626,High,Regular School,TN,2016-2017,37616,18.5
32368.0,0.444017914267434,0.527687296416938,0.531353135313531,0.163086714399364,High,Regular School,MO,2016-2017,63877,18.3
49906.0,0.601193207893529,0.348600508905852,0.51792828685259,0.0838800374882849,High,Regular School,PA,2016-2017,18512,19.5909645909646
76061.0,0.858860759493671,0.0569675723049956,0.831111111111111,0.0724441435341909,High,Regular School,WI,2016-2017,53012,25.5
87297.0,0.836244541484716,0.170316301703163,0.847795163584637,0.0526671168129642,High,Regular School,GA,2016-2017,30115,22.7411477411477
34348.0,0.537712017322266,0.57047619047619,0.44284128745838,0.138676844783715,High,Regular School,FL,2016-2017,34432,19.029304029304
40202.0,0.625181598062954,0.488614800759013,0.407069555302166,0.105905319668131,High,Regular School,MA,2016-2017,1020,20.8363858363858
33107.0,0.404293381037567,0.386138613861386,0.583798882681564,0.0375690607734807,High,Regular School,TX,2016-2017,76877,22.2527472527473
43182.0,0.638725490196078,0.550420168067227,0.561872909698997,0.212068965517241,High,Regular School,NJ,2016-2017,7203,16.050061050061
45769.0,0.603751465416178,0.82321618743344,0.703344120819849,0.109338521400778,High,Regular School,OH,2016-2017,45420,16.0
27561.0,0.335173501577287,0.783000949667616,0.346687211093991,0.113262342691191,High,Regular School,FL,2016-2017,33157,16.5873015873016
56625.0,0.342769701606733,0.78544776119403,0.489159891598916,0.0836653386454183,High,Regular School,TX,2016-2017,75208,16.3919413919414
46292.0,0.526428571428571,0.646716101694915,0.59286463798531,0.093127147766323,High,Regular School,MO,2016-2017,63114,18.5
64714.0,0.698550724637681,0.23391215526047,0.788980070339977,0.0677749360613811,High,Regular School,IL,2016-2017,62249,21.4
15705.0,0.378190255220418,0.525073746312684,0.108958837772397,0.149402390438247,High,Regular School,OH,2016-2017,45619,21.0
99886.0,0.740626920712969,0.105839416058394,0.916666666666667,0.0454995054401583,High,Regular School,MA,2016-2017,1747,23.1074481074481
67656.0,0.594329716485824,0.407923697725605,0.757854406130268,0.109265411590993,High,Regular School,NJ,2016-2017,8004,18.4676434676435
38494.0,0.473591549295775,0.322335025380711,0.669079627714581,0.110422535211268,High,Regular School,PA,2016-2017,16743,20.8852258852259
33629.0,0.405184174624829,0.512585812356979,0.367588932806324,0.127153404429861,High,Regular School,LA,2016-2017,71058,17.6
46659.0,0.604924242424242,0.225287356321839,0.755068937550689,0.0538876058506544,High,Regular School,MO,2016-2017,65240,21.5
27381.0,0.580645161290323,0.991803278688525,0.416107382550336,0.242030696576151,High,Regular School,GA,2016-2017,30314,18.2722832722833
69191.0,0.677053824362606,0.0783615316117542,0.733333333333333,0.104380242311277,High,Regular School,NJ,2016-2017,7860,22.1306471306471
38256.0,0.398256605829474,0.402597402597403,0.718460441910192,0.0498744169357732,High,Regular School,MO,2016-2017,65483,20.8
39153.0,0.400606060606061,0.997846374730797,0.257462686567164,0.06625,High,Regular School,GA,2016-2017,30274,17.6617826617827
41801.0,0.429237947122862,0.25,0.818947368421053,0.0657193605683837,High,Regular School,WI,2016-2017,54174,21.4
72357.0,0.655808590371865,0.158284023668639,0.85256950294861,0.0445995145631068,High,Regular School,OH,2016-2017,44060,23.0
38896.0,0.694472111553785,0.5625,0.558912386706949,0.19529499626587,High,Regular School,WA,2016-2017,98569,20.5677655677656
29717.0,0.494668246445498,0.603092783505155,0.5,0.0808448652585579,High,Regular School,TX,2016-2017,75925,16.953601953602
39391.0,0.572064056939502,0.456654456654457,0.573387096774194,0.169878296146045,High,Regular School,KY,2016-2017,42164,19.2
73750.0,0.819359756097561,0.0764744005184705,0.827820186598813,0.0551114850652082,High,Regular School,MA,2016-2017,1760,23.7912087912088
34938.0,0.302783435166327,0.806333739342265,0.343304843304843,0.243611584327087,High,Regular School,OH,2016-2017,43206,16.0
51136.0,0.678588016720855,0.443883277216611,0.593264248704663,0.101870078740157,High,Regular School,OH,2016-2017,44129,21.0
39082.0,0.544651162790698,0.450704225352113,0.585339168490153,0.0433212996389892,High,Regular School,IL,2016-2017,62932,17.8
92417.0,0.951143451143451,0.193421052631579,0.889221556886228,0.121353558926488,High,Regular School,MI,2016-2017,48105,23.7
66133.0,0.649628252788104,0.276150627615063,0.644920782851817,0.0566225165562914,High,Regular School,IL,2016-2017,60477,19.2
59375.0,0.361741263028817,0.851772287862513,0.720556745182013,0.0914804469273743,High,Regular School,TX,2016-2017,77013,15.1465201465201
26268.0,0.467751141552511,0.769561815336463,0.316498316498317,0.177413733008017,High,Regular School,PA,2016-2017,18104,18.1013431013431
82023.0,0.754401408450704,0.28250773993808,0.664882226980728,0.0776415645067134,High,Regular School,TX,2016-2017,75065,21.8620268620269
38493.0,0.221552373775433,0.549019607843137,0.27256843331392,0.106029106029106,High,Regular School,NJ,2016-2017,7060,16.2454212454212
29427.0,0.615115465360392,0.455743879472693,0.661881977671451,0.0744416873449131,High,Regular School,IL,2016-2017,62859,18.7
79609.0,0.876835236541599,0.200145032632342,0.782747603833866,0.0755020080321285,High,Regular School,MO,2016-2017,63146,22.8
34992.0,0.790380473797559,0.548476454293629,0.626950354609929,0.0913226032190343,High,Regular School,TN,2016-2017,37415,17.8
39973.0,0.812305295950156,0.126700071581961,0.659235668789809,0.0571888844140153,High,Regular School,MI,2016-2017,49002,22.6
42872.0,0.478700043917435,0.326896551724138,0.632027257240204,0.0546967895362663,High,Regular School,IN,2016-2017,46962,21.8180708180708
41567.0,0.565570992883768,0.181455633100698,0.523985239852399,0.0952220726783311,High,Regular School,OH,2016-2017,45377,23.0
36695.0,0.662562524047711,0.364768683274021,0.666666666666667,0.112489307100086,High,Regular School,OH,2016-2017,43953,21.0
30330.0,0.203546646106399,0.94269340974212,0.611923509561305,0.268334039847393,High,Alternative School,MI,2016-2017,48209,13.4
75703.0,0.728580562659846,0.441910192444761,0.756446991404012,0.0803827751196172,High,Regular School,NC,2016-2017,27546,18.980463980464
59393.0,0.537691949744067,0.408119658119658,0.821372854914197,0.0826467559217302,High,Regular School,WA,2016-2017,98247,22.4481074481074
23883.0,0.338356164383562,0.814345991561181,0.456359102244389,0.231962761830877,High,Regular School,NY,2016-2017,10460,15.2197802197802
27227.0,0.411674347158218,0.766009852216749,0.554980595084088,0.239393939393939,High,Regular School,IL,2016-2017,60064,15.9
74149.0,0.722633979475485,0.175929978118162,0.732314410480349,0.094456488076804,High,Regular School,TX,2016-2017,76210,22.1306471306471
22875.0,0.322026232473994,0.657276995305164,0.370716510903427,0.176569506726457,High,Regular School,NJ,2016-2017,8618,14.9023199023199
28511.0,0.168067226890756,0.797904191616767,0.653818181818182,0.0651881720430108,High,Regular School,TX,2016-2017,77039,18.1746031746032
35833.0,0.465419039869813,0.558712121212121,0.483807005948447,0.147991543340381,High,Regular School,IL,2016-2017,61462,19.8
15860.0,0.505990783410138,0.749326145552561,0.168981481481481,0.173184357541899,High,Regular School,MI,2016-2017,48507,17.9
30330.0,0.453301127214171,0.875338753387534,0.49384236453202,0.209129511677282,High,Regular School,NY,2016-2017,10457,15.4151404151404
60000.0,0.456184637576632,0.607060629316961,0.655984919886899,0.079153605015674,High,Regular School,OH,2016-2017,43125,19.0
31766.0,0.301611903285803,0.795608108108108,0.517258629314657,0.185730464326161,High,Regular School,NJ,2016-2017,7502,13.1929181929182
84250.0,0.708580679978413,0.112012987012987,0.684532924961715,0.0638904734740445,High,Regular School,NJ,2016-2017,7719,23.1562881562882
36188.0,0.49155069582505,0.389024390243902,0.544378698224852,0.19368520263902,High,Regular School,TN,2016-2017,38340,19.7
41011.0,0.494128698919681,0.37041564792176,0.356955380577428,0.243876464323749,High,Regular School,IL,2016-2017,60130,22.6
